id,age,monthly_income,collateral_value,loan_amount,collateral_debt,monthly_payment,auto_year,Total_value,Total_monthly,pre_approved,form_completed,education_level,verified_restriction,zip_code,gender,expired_debts,dishonored_checks,protests
171074,0.0625,-0.26666666666666666,0.2235294117647059,0.684,3.3987142857142856,0.24097766891627803,0.25,0.33277310924369746,0.23294545454545457,0,0,9,1,3,0,0,0,0
171073,-0.875,-0.16666666666666666,-0.8235294117647058,-0.4,0.6415714285714286,-0.5515543163874196,0.625,0.47619047619047616,0.083332,0,0,9,1,8,1,0,0,0
171072,-0.6875,-0.3333333333333333,-0.5294117647058824,0.09,-0.0012857142857142856,-0.2597910206634182,-0.875,0.9,0.16015000000000001,0,0,9,2,4,1,0,0,0
171069,-0.1875,0.6666666666666666,0.0,0.1,1.1415714285714287,-0.2513745211975924,0.375,0.35714285714285715,0.064706,0,0,9,0,4,1,0,0,0
171067,2.9375,0.6,0.8823529411764706,2.25,1.0987142857142858,2.325611694504521,0.375,0.7377049180327869,0.2734375,0,0,9,0,8,0,0,0,0
171064,-0.4375,-0.16666666666666666,0.4117647058823529,0.1,-0.0012857142857142856,0.6427547749954399,0.625,0.37037037037037035,0.26666799999999996,1,1,7,0,6,1,0,0,0
171063,0.6875,1.3333333333333333,1.8823529411764706,0.6,1.4272857142857143,0.5341741147041197,-0.125,0.24193548387096775,0.08928571428571429,0,0,9,1,9,1,0,0,0
171062,-1.1875,-0.6666666666666666,-0.6470588235294118,-0.18,-0.0012857142857142856,-0.31268728665607004,-1.25,0.8,0.3,0,0,9,2,7,1,0,0,0
171061,0.0,-0.19333333333333333,0.17647058823529413,0.6,0.07442857142857143,0.5341741147041197,0.25,0.6374840628984275,0.25826446280991733,1,0,7,0,8,1,0,0,0
171059,-0.3125,-0.3333333333333333,0.8235294117647058,0.3,-0.0012857142857142856,0.2084581911040467,-0.125,0.35294117647058826,0.25,0,0,9,1,7,1,0,0,0
171058,0.375,0.3333333333333333,0.29411764705882354,1.35,0.42728571428571427,0.8024337493811399,0.75,0.8035714285714286,0.18198750000000002,0,0,9,1,7,1,0,0,0
171057,0.0,4.0,0.29411764705882354,1.35,-0.0012857142857142856,1.3484639237043021,-0.25,0.9,0.0625,1,0,9,0,8,1,0,0,0
171052,-0.125,-0.16666666666666666,0.0,-0.4,1.4272857142857143,-0.6728769836099748,-0.125,0.16666666666666666,0.064708,0,0,9,1,9,1,0,0,0
171051,-0.875,-0.3333333333333333,-0.7647058823529411,-0.4,-0.0012857142857142856,-0.5515543163874196,-1.125,0.7142857142857143,0.10416500000000001,0,0,9,2,3,1,0,0,0
171050,-0.3125,-0.4,-0.11764705882352941,-0.4,0.5701428571428572,-0.22583839278734663,0.0,0.22727272727272727,0.1851833333333333,0,0,9,1,2,0,0,0,0
171045,-0.4375,-0.6666666666666666,-0.6,-0.4,0.08442857142857142,-0.5515543163874196,0.875,0.4807692307692308,0.20833000000000002,1,0,3,0,4,1,0,0,0
171042,-0.9375,-0.4,-0.5882352941176471,-0.4,-0.0012857142857142856,-0.40678010266565917,-0.25,0.5,0.14660555555555554,1,1,7,0,1,1,0,0,0
171040,-0.875,0.13333333333333333,-0.29411764705882354,-0.4,-0.0012857142857142856,-0.6728769836099748,-0.625,0.3333333333333333,0.047579411764705884,0,1,9,2,2,1,0,0,0
171037,-0.5625,-0.16666666666666666,0.0,0.9,0.8558571428571429,0.8598900383041926,0.5,0.6923076923076923,0.3,0,0,9,1,5,1,0,0,0
171036,0.25,2.0,0.8823529411764706,1.6,-0.0012857142857142856,1.2511400057326003,-0.625,0.7142857142857143,0.10001666666666667,0,1,9,2,6,1,0,0,0
171029,0.125,-0.26666666666666666,-0.11764705882352941,-0.4,-0.0012857142857142856,0.17573025510071136,-0.375,0.2777777777777778,0.22156363636363635,0,0,9,1,4,1,0,0,1
171024,0.125,0.28733333333333333,-0.47058823529411764,0.1,-0.0012857142857142856,-0.008677072204705902,-0.75,0.8333333333333334,0.10788969445882962,0,0,9,0,7,1,0,0,0
171021,-0.9375,0.2,0.052941176470588235,0.98,-0.0012857142857142856,0.9467389321729163,0.25,0.8995215311004785,0.21759166666666668,1,1,6,0,3,0,0,0,0
171019,0.0,-0.5,-0.35294117647058826,-0.4,-0.0012857142857142856,-0.40678010266565917,-0.25,0.35714285714285715,0.17592666666666665,1,0,7,0,9,0,0,0,0
171017,1.0,2.3333333333333335,2.6470588235294117,0.1,-0.0012857142857142856,-0.2513745211975924,0.375,0.15384615384615385,0.032353,0,1,9,1,9,1,0,0,0
171014,0.9375,2.3333333333333335,3.5294117647058822,5.1,-0.0012857142857142856,5.419912968705214,-0.125,0.75,0.25,0,1,9,1,9,1,0,0,0
171013,-0.5625,0.3333333333333333,-0.23529411764705882,-0.2,0.42728571428571427,-0.504286421554577,0.0,0.3684210526315789,0.0566175,1,1,4,0,3,0,0,0,0
171012,-0.125,-0.7066666666666667,-0.7647058823529411,-0.4,0.062142857142857146,-0.5515543163874196,-0.625,0.6716818914562064,0.23673863636363637,0,0,9,2,7,1,0,0,0
171010,1.5625,-0.19633333333333333,-0.7647058823529411,-0.4,-0.0012857142857142856,-0.6728769836099748,-2.125,0.7142857142857143,0.06709664039817503,0,0,9,2,1,1,0,0,0
171008,-0.25,-0.26666666666666666,0.11764705882352941,0.1,0.9987142857142857,0.28084529796492685,0.25,0.3448275862068966,0.23989999999999997,0,0,9,0,5,1,0,0,0
171006,0.0,0.3333333333333333,0.11764705882352941,0.1,1.713,0.6427547749954399,0.25,0.29411764705882354,0.1666675,0,0,9,1,1,1,0,0,0
171005,0.5,-0.16666666666666666,0.35294117647058826,0.1,1.9987142857142857,-0.008677072204705902,0.625,0.25,0.166668,0,0,9,0,3,1,0,0,0
171002,-0.9375,-0.5,0.0,-0.3,1.570142857142857,-0.44297365609609923,-1.25,0.1935483870967742,0.16666666666666666,0,0,9,2,1,0,0,0,0
171001,-0.0625,1.0,1.1764705882352942,-0.4,3.2844285714285713,-0.5413138077494333,0.875,0.07936507936507936,0.03537666666666667,0,0,9,0,4,0,0,0,0
170999,0.625,0.16666666666666666,-0.6941176470588235,-0.162,0.063,-0.47223597467232975,-1.375,0.8531791907514451,0.06822,0,0,9,2,8,1,0,0,0
170998,0.4375,0.0,-0.6470588235294118,-0.09,-0.0012857142857142856,0.07454986059358473,-1.25,0.9,0.14953666666666668,0,1,9,2,5,1,0,0,0
170997,-0.625,-0.5666666666666667,0.17647058823529413,-0.4,1.2844285714285715,-0.5515543163874196,0.375,0.15625,0.16025384615384616,0,0,9,1,1,0,0,0,0
170996,2.375,6.0,-0.47058823529411764,-0.4,-0.0012857142857142856,-0.6728769836099748,-0.75,0.4166666666666667,0.007703333333333334,0,0,9,2,5,1,0,0,0
170990,-1.0625,-0.4,-0.3235294117647059,-0.25,-0.0012857142857142856,-0.147405998384449,-0.75,0.4482758620689655,0.20190555555555556,1,0,7,0,8,1,0,0,0
170987,-0.4375,-0.5133333333333333,-0.4117647058823529,0.1,0.9987142857142857,-0.008677072204705902,-0.75,0.5,0.2853904109589041,0,0,9,2,8,1,0,0,0
170986,1.125,-0.4,-0.7058823529411765,-0.4,0.17014285714285715,-0.5515543163874196,-1.25,0.5434782608695652,0.11573888888888889,0,1,9,2,9,0,0,0,0
170978,-0.1875,0.5,-0.7352941176470589,-0.4,-0.0012857142857142856,-0.22583839278734663,-1.625,0.6666666666666666,0.07407333333333332,0,0,9,2,2,0,0,0,0
170974,0.25,-0.4666666666666667,-0.17647058823529413,0.252,1.8558571428571429,0.15634364332803502,-0.375,0.384,0.3,0,1,9,1,1,0,0,0,0
170971,-0.5625,0.4,0.7058823529411765,1.98,-0.0012857142857142856,1.3335591630403627,0.25,0.9,0.22185238095238094,1,0,7,0,2,0,0,0,0
170959,1.0625,-0.008333333333333333,0.0,0.691053,-0.0012857142857142856,1.0936758996273812,-0.125,0.7955265,0.2822588235294118,1,1,9,0,3,1,0,0,0
170955,-0.0625,1.0,1.3529411764705883,1.1,4.141571428571429,0.5916825181749487,0.625,0.2777777777777778,0.10784500000000001,0,0,9,0,1,1,0,0,0
170954,1.0625,-0.25833333333333336,-0.35294117647058826,0.36,0.08485714285714285,0.2736013758240613,-0.5,0.8628364034787372,0.23595505617977527,0,0,9,1,1,1,0,0,0
170950,0.1875,2.113,0.5882352941176471,0.6,1.1415714285714287,0.17015399848867815,0.625,0.39473684210526316,0.05196487846664525,0,1,9,0,3,0,0,0,0
170949,0.0625,-0.43333333333333335,-0.7058823529411765,-0.4,-0.0012857142857142856,-0.6728769836099748,-1.375,0.625,0.09515882352941177,0,0,9,2,3,0,0,0,0
170946,0.9375,0.6666666666666666,0.0,-0.4,-0.0012857142857142856,0.3170388513953669,0.375,0.25,0.10833399999999999,1,0,4,0,9,0,0,0,0
170943,-0.1875,0.6666666666666666,-0.29411764705882354,0.1,0.8558571428571429,1.728457148813091,0.5,0.47619047619047616,0.216666,0,0,9,0,3,0,0,0,0
170942,0.625,0.3333333333333333,0.35294117647058826,0.1,0.8558571428571429,-0.2513745211975924,0.375,0.3125,0.0808825,0,0,9,1,1,0,0,0,0
170941,1.5625,1.3,-0.29411764705882354,0.45,-0.0012857142857142856,0.04369804831018574,-1.0,0.9,0.0633,1,0,4,0,4,1,0,0,0
170940,-0.5625,0.3933333333333333,-0.3746470588235294,-0.3,-0.0012857142857142856,-0.44297365609609923,-0.5,0.4401731347663414,0.05980861244019139,1,0,4,0,6,0,0,0,0
170939,0.0625,0.0,-0.11764705882352941,-0.2,-0.0012857142857142856,-0.504286421554577,0.125,0.3888888888888889,0.07549,1,0,7,1,4,0,1,0,0
170937,-0.5625,0.3333333333333333,-0.8235294117647058,-0.4,0.060142857142857144,-0.23451546499205253,0.5,0.7776049766718507,0.0825,0,0,9,1,5,0,0,0,0
170936,-0.5,0.0,-0.29411764705882354,0.45,0.5701428571428572,1.2507491466242802,-0.875,0.7105263157894737,0.3,0,0,9,2,3,0,0,0,0
170935,-0.1875,0.6666666666666666,0.7058823529411765,0.1,0.713,-0.008677072204705902,0.25,0.2702702702702703,0.083334,0,0,9,0,3,0,0,0,0
170934,1.125,0.10166666666666667,0.8823529411764706,1.4796,-0.0012857142857142856,0.9116918987935483,0.5,0.6798857142857143,0.23294402420574886,1,0,8,0,7,1,0,0,0
170933,0.5625,-0.6,0.11764705882352941,-0.1,0.35585714285714287,-0.22583839278734663,0.25,0.32653061224489793,0.277775,0,0,9,1,8,0,0,0,0
170931,0.375,-0.5666666666666667,-0.8235294117647058,-0.36,0.015857142857142858,-0.6391588711988951,-2.25,0.8823529411764706,0.1343923076923077,0,0,9,2,1,0,0,0,0
170930,0.25,-0.3333333333333333,-0.47058823529411764,0.18,-0.0012857142857142856,0.07817182166401751,-0.875,0.9,0.225,0,0,9,2,6,1,0,0,0
170923,1.75,-0.23333333333333334,-0.4117647058823529,-0.3,0.42728571428571427,-0.5885817025822758,-0.5,0.375,0.0844,0,0,9,1,4,1,0,0,0
170922,-0.5,-0.275,-0.11764705882352941,-0.4,-0.0012857142857142856,0.3170388513953669,-0.125,0.2777777777777778,0.24904367816091952,1,0,7,0,7,1,0,0,0
170921,0.5625,-0.34,0.17647058823529413,0.1,0.2844285714285714,-0.008677072204705902,-0.5,0.4,0.21043939393939395,0,0,9,1,9,1,0,0,0
170920,-0.8125,-0.3983333333333333,-0.5882352941176471,0.0,0.5701428571428572,-0.11725773249602627,-0.625,0.6428571428571429,0.2077562326869806,0,0,9,2,9,1,0,0,0
170919,0.25,0.0,-0.7058823529411765,-0.18,0.6415714285714286,-0.10422909555202335,-1.375,0.576,0.12666666666666668,0,1,9,2,1,1,0,0,0
170918,0.1875,0.03333333333333333,-0.41405882352941176,-0.4,-0.0012857142857142856,-0.08353962008494673,-0.875,0.3857727027235553,0.12514193548387098,1,1,7,0,1,2,0,0,0
170916,-0.625,2.3333333333333335,-0.17647058823529413,0.1,-0.0012857142857142856,-0.008677072204705902,-0.75,0.5882352941176471,0.041667,0,0,9,2,7,0,0,0,0
170914,0.0,-0.517,-0.23529411764705882,-0.3,2.2844285714285713,-0.2202360789014253,0.25,0.1875,0.23152518978605938,0,1,9,0,4,1,0,0,0
170912,0.1875,1.3333333333333333,2.6470588235294117,1.1,4.4272857142857145,0.5916825181749487,0.125,0.20833333333333334,0.09243857142857144,0,0,9,0,1,1,0,0,0
170911,0.0,1.0,0.9406470588235294,2.3391900000000003,2.1415714285714285,2.422440524272351,0.125,0.6352473965993999,0.22494333333333336,0,1,9,0,2,1,0,0,0
170909,-0.6875,-0.16666666666666666,0.8235294117647058,-0.4,-0.0012857142857142856,-0.22583839278734663,0.5,0.14705882352941177,0.133332,1,1,5,0,7,1,0,0,0
170907,0.3125,0.1,-0.29411764705882354,0.45,0.08442714285714285,0.04369804831018574,-1.75,0.8653851701186988,0.13235454545454545,0,0,9,2,7,1,0,0,0
170905,-0.4375,-0.4666666666666667,-0.5882352941176471,0.0,-0.0012857142857142856,-0.11725773249602627,-0.625,0.9,0.234375,0,0,9,2,3,1,0,0,0
170896,0.625,1.0,1.4705882352941178,3.15,1.8558571428571429,3.30275946530474,0.5,0.6982758620689655,0.28125,0,1,9,0,2,0,0,0,0
170895,-0.4375,0.0,-0.5588235294117647,-0.2,-0.0012857142857142856,-0.06298043098731015,-2.5,0.6666666666666666,0.13194333333333333,0,0,9,2,1,1,0,0,0
170894,-0.0625,1.3333333333333333,0.058823529411764705,0.99,-0.0012857142857142856,0.9576048153842146,-0.375,0.9,0.1125,1,1,0,0,3,1,0,0,0
170893,1.125,0.6,0.11764705882352941,0.1,-0.0012857142857142856,0.28084529796492685,0.125,0.45454545454545453,0.10995416666666666,1,0,4,0,5,1,0,0,0
170890,0.9375,-0.34,-0.5882352941176471,0.0,-0.0012857142857142856,-0.11725773249602627,-1.75,0.9,0.1893939393939394,0,0,9,2,1,1,0,0,0
170889,-0.6875,-0.5083333333333333,-0.35294117647058826,0.0,-0.0012857142857142856,-0.019542955416004378,-1.0,0.6428571428571429,0.2796610169491525,0,0,9,2,1,1,0,0,0
170886,-1.0625,-0.36666666666666664,-0.5882352941176471,0.0,-0.0012857142857142856,-0.3356698022252912,-2.125,0.9,0.15325263157894736,0,0,9,2,4,1,0,0,0
170883,0.625,0.6666666666666666,1.7647058823529411,2.7,1.4272857142857143,2.8141855799046307,-0.375,0.6,0.3,0,0,9,1,1,1,0,0,1
170882,0.0,-0.16666666666666666,-0.4411764705882353,-0.1,-0.0012857142857142856,-0.22583839278734663,-0.125,0.64,0.133332,1,1,3,0,3,0,0,0,0
170881,-0.625,0.7483333333333333,0.35294117647058826,1.4,-0.0012857142857142856,0.8445944185319332,0.5,0.8846153846153846,0.1418741658722593,1,1,4,0,8,1,0,0,0
170879,-0.75,-0.4,0.07058823529411765,-0.4,-0.0012857142857142856,-0.6728769836099748,-0.25,0.2358490566037736,0.08987222222222223,1,0,6,1,8,1,0,0,0
170877,-0.6875,0.3333333333333333,-0.4117647058823529,-0.2,-0.0012857142857142856,-0.07454986059358473,-0.75,0.5384615384615384,0.09784749999999999,0,1,9,2,7,1,0,0,0
170874,0.25,-0.36666666666666664,-0.058823529411764705,-0.4,0.4987142857142857,-0.5515543163874196,-0.125,0.2222222222222222,0.10964736842105263,0,0,9,1,7,1,0,0,0
170873,-0.0625,0.0,-0.6470588235294118,-0.1,0.713,0.29530708497277025,-0.625,0.5714285714285714,0.1777766666666667,0,0,9,1,7,1,0,0,0
170871,0.0625,-0.39266666666666666,-0.23529411764705882,-0.4,1.570142857142857,-0.40678010266565917,-0.125,0.18518518518518517,0.14483534577387486,0,0,9,1,6,1,0,0,0
170870,-0.625,-0.5733333333333334,-0.17647058823529413,-0.4,-0.0012857142857142856,-0.052114547776011676,-0.125,0.29411764705882354,0.3125,1,0,9,0,4,0,0,0,0
170869,0.1875,0.0,-0.7058823529411765,-0.18,-0.0012857142857142856,-0.4874273653490372,-1.0,0.9,0.07764666666666667,1,0,4,0,8,0,0,0,0
170868,0.75,-0.16666666666666666,0.058823529411764705,0.6,-0.0012857142857142856,0.17015399848867815,0.25,0.7142857142857143,0.19412000000000001,0,0,9,1,4,0,0,0,0
170866,0.375,0.1,0.8823529411764706,0.1,0.42728571428571427,-0.008677072204705902,0.25,0.2631578947368421,0.12626363636363636,1,0,2,0,6,1,0,0,0
170865,0.0,-0.3333333333333333,-0.35294117647058826,-0.2,0.8701428571428571,-0.43765797222294606,0.125,0.3482587064676617,0.12602,0,0,9,1,8,0,0,0,0
170859,1.8125,-0.6,-0.6470588235294118,-0.09,1.2844285714285715,-0.21497250957604816,-0.125,0.45,0.28125,0,0,9,1,7,1,0,0,1
170856,1.125,0.5,1.0588235294117647,0.6,0.413,0.5341741147041197,-0.125,0.36674816625916873,0.1388888888888889,0,0,9,1,9,1,0,0,0
170855,0.0625,-0.23333333333333334,-0.5882352941176471,-0.4,-0.0012857142857142856,-0.5515543163874196,-1.125,0.5,0.09057826086956522,0,0,9,2,7,1,0,0,0
170854,0.0,0.6,1.8823529411764706,-0.2,3.9987142857142857,0.1216092972353233,0.5,0.0875,0.09722291666666667,0,0,9,0,4,0,0,0,0
170853,-0.375,0.6666666666666666,-0.29411764705882354,0.45,0.42728571428571427,0.3713161529040832,-0.125,0.75,0.1125,0,0,9,1,7,0,0,0,1
170851,0.875,6.333333333333333,4.117647058823529,2.1,-0.0012857142857142856,2.1627537327044846,0.875,0.3333333333333333,0.056818181818181816,0,0,9,1,4,1,0,0,0
170850,0.75,-0.26666666666666666,-0.23529411764705882,0.0,-0.0012857142857142856,-0.3356698022252912,0.375,0.5625,0.13235454545454545,1,0,7,0,4,1,0,0,0
170849,1.25,0.6666666666666666,1.1764705882352942,0.4846,2.855857142857143,2.8141334653568544,0.75,0.23076666666666668,0.299996,0,0,9,0,9,1,0,0,0
170848,0.5,-0.06666666666666667,0.0,0.9,0.12728571428571428,0.4230658988456628,-0.125,0.861244019138756,0.2079857142857143,0,0,9,1,8,1,0,0,0
170847,0.5,-0.3333333333333333,0.17647058823529413,0.54,0.2844285714285714,0.11957682987205875,0.0,0.576,0.23294499999999999,0,0,9,1,4,1,0,0,0
170846,-0.0625,-0.65,2.2941176470588234,-0.4,-0.0012857142857142856,-0.6728769836099748,0.625,0.0847457627118644,0.15406666666666669,1,0,7,0,8,0,0,0,0
170842,0.4375,-0.18333333333333332,0.17647058823529413,0.4,1.2744285714285715,0.343617270761133,0.0,0.40714062010648294,0.2252530612244898,1,0,6,0,2,1,0,0,0
170838,0.625,0.16666666666666666,0.8823529411764706,0.1,-0.0012857142857142856,-0.008677072204705902,-0.25,0.2857142857142857,0.11904857142857143,0,0,9,1,1,1,0,0,1
170835,-0.125,0.06666666666666667,0.058823529411764705,-0.1,0.8558571428571429,-0.22583839278734663,0.125,0.2962962962962963,0.104165625,0,0,9,0,6,1,0,0,0
170833,1.3125,0.6666666666666666,0.47058823529411764,-0.2,2.1415714285714285,0.8815957474529016,0.5,0.16279069767441862,0.151666,0,0,9,0,1,0,0,0,0
170832,-0.375,-0.6333333333333333,0.8235294117647058,-0.108,0.30157142857142855,-0.4267139171899836,0.125,0.21926910299003322,0.23294545454545457,1,0,6,0,2,0,0,0,0
170831,0.75,-0.26666666666666666,-0.29411764705882354,-0.3,-0.0012857142857142856,-0.052114547776011676,-0.25,0.4,0.18181818181818182,1,0,7,0,4,1,0,0,0
170829,0.0625,0.16666666666666666,-0.35294117647058826,0.36,-0.0012857142857142856,-0.03218073325168727,-1.0,0.9,0.11647142857142856,0,0,9,2,1,0,0,0,0
170825,1.0625,6.666666666666667,0.6470588235294118,1.6,-0.0012857142857142856,1.0131849805873312,0.375,0.8064516129032258,0.03516652173913044,1,0,8,0,8,1,0,0,0
170824,-0.25,-0.16666666666666666,-0.36470588235294116,-0.4,0.6415714285714286,-0.6728769836099748,-0.25,0.273224043715847,0.064708,1,0,9,0,7,1,0,0,0
170818,0.875,-0.4,0.23529411764705882,-0.1,0.013,-0.2094744247856789,0.5,0.33195020746887965,0.18867222222222224,0,1,9,1,7,1,0,0,0
170817,-0.375,-0.5333333333333333,-0.3058823529411765,-0.4,-0.0012857142857142856,-0.5515543163874196,-0.5,0.33783783783783783,0.14880714285714286,1,1,7,0,7,1,0,0,0
170811,-0.4375,-0.3333333333333333,-0.5882352941176471,-0.4,-0.0012857142857142856,-0.5515543163874196,-1.375,0.5,0.10416500000000001,0,0,9,2,8,0,0,0,0
170810,1.4375,0.0,-0.8235294117647058,-0.4,-0.0012857142857142856,-0.5515543163874196,-1.375,0.8333333333333334,0.06944333333333334,0,1,9,2,8,1,0,0,0
170808,0.125,0.16666666666666666,0.058823529411764705,0.9,0.42728571428571427,0.4230658988456628,0.125,0.75,0.16638857142857144,1,0,8,1,2,1,0,0,0
170805,-0.25,0.3333333333333333,2.3529411764705883,-0.4,3.4272857142857145,-0.22583839278734663,0.375,0.05952380952380952,0.08333249999999999,0,0,9,0,6,0,0,0,0
170804,-0.875,0.0,-0.7058823529411765,-0.3,0.25585714285714284,-0.2202360789014253,-0.75,0.6122448979591837,0.11182666666666667,0,0,9,1,5,1,0,0,0
170803,-0.0625,0.16666666666666666,0.0,-0.4,-0.0012857142857142856,-0.365948354483154,-0.125,0.25,0.07987428571428572,1,0,4,0,3,0,0,0,0
170802,0.75,-0.5,0.5294117647058824,0.18,-0.0012857142857142856,-0.18391223910154517,0.0,0.3724137931034483,0.2329466666666667,1,0,9,0,5,0,0,0,0
170800,0.25,1.3333333333333333,-0.7058823529411765,-0.4,-0.0012857142857142856,-0.7686895796961722,-2.375,0.625,0.017857142857142856,0,0,9,1,3,0,0,0,0
170798,0.5625,0.0,2.0588235294117645,0.1,1.1415714285714287,0.6427547749954399,0.875,0.15873015873015872,0.22222333333333333,0,0,9,0,9,0,0,0,0
170794,1.0625,1.6666666666666667,1.1764705882352942,2.7,0.18442857142857144,1.9405373009875708,0.125,0.8716707021791767,0.14559,0,0,9,1,6,1,0,0,0
170792,-0.625,-0.4666666666666667,-0.8235294117647058,-0.4,11.427285714285714,-0.5515543163874196,0.875,0.05813953488372093,0.13020625,0,0,9,1,8,1,0,0,0
170790,0.1875,0.0,-0.29411764705882354,0.1,0.009428571428571429,0.3625348516038252,-0.5,0.6633499170812603,0.18637666666666666,1,0,6,0,1,1,0,0,0
170786,1.1875,-0.16666666666666666,0.0,-0.1,1.4272857142857143,-0.22583839278734663,0.375,0.26666666666666666,0.133332,0,0,9,1,8,1,0,0,0
170785,0.375,0.0,-0.47058823529411764,0.1,-0.0012857142857142856,-0.2513745211975924,-0.375,0.8333333333333334,0.10784333333333332,1,1,6,0,6,1,0,0,0
170782,-0.75,-0.5,0.0,-0.1,1.1415714285714287,-0.41996508325299015,0.375,0.2857142857142857,0.17255333333333334,0,0,9,0,1,0,0,0,0
170781,-0.0625,-0.4,-0.29411764705882354,0.396,2.855857142857143,0.31268728665607004,0.5,0.3702857142857143,0.3,0,0,9,0,3,0,0,0,0
170780,-0.75,-0.3333333333333333,-0.08823529411764706,-0.4,-0.0012857142857142856,-0.22583839278734663,0.25,0.2702702702702703,0.16666499999999998,0,0,9,1,3,0,0,0,0
170779,-0.8125,-0.6,-0.4117647058823529,-0.1,0.07014285714285715,-0.22583839278734663,-1.375,0.5925925925925926,0.277775,0,0,9,2,1,0,0,0,0
170777,0.5,-0.5,0.17647058823529413,0.18,1.1415714285714287,0.07817182166401751,-1.375,0.34838709677419355,0.3,0,1,9,2,3,1,0,0,0
170776,1.0,0.3333333333333333,0.5882352941176471,0.1,-0.0012857142857142856,1.728457148813091,0.125,0.3333333333333333,0.2708325,1,0,9,0,2,1,0,0,0
170773,-0.75,-0.3333333333333333,-0.5882352941176471,0.0,-0.0012857142857142856,0.21684863329598467,-1.0,0.9,0.25161,0,0,9,2,4,1,0,0,0
170772,1.625,1.6666666666666667,0.14705882352941177,1.125,-0.0012857142857142856,0.6127628527503453,0.25,0.9,0.081895,1,1,4,0,6,1,0,0,0
170770,-0.5,-0.6666666666666666,-0.5882352941176471,-0.18,0.14157142857142857,-0.31268728665607004,-0.875,0.6545454545454545,0.3,0,0,9,2,1,1,0,0,0
170767,-0.6875,1.0,-0.8235294117647058,-0.4,0.4399828571428572,-0.5515543163874196,0.25,0.550122787406149,0.03472166666666667,1,0,8,1,9,1,0,0,0
170766,-0.375,0.7333333333333333,0.0,0.9,3.9987142857142857,0.8967089663079449,0.75,0.375,0.14694807692307693,0,1,9,0,2,1,0,0,0
170760,-0.0625,-0.3333333333333333,-0.23529411764705882,0.54,1.9272857142857143,0.11957682987205875,-0.25,0.488135593220339,0.23294499999999999,0,0,9,1,6,1,0,0,0
170759,0.9375,0.171,-0.8235294117647058,-0.36,0.7701428571428571,-0.30765823279568494,0.5,0.47368421052631576,0.08594648448619414,0,0,9,1,4,1,0,0,0
170758,-0.3125,12.333333333333334,4.117647058823529,-0.4,-0.0012857142857142856,-0.365948354483154,0.625,0.05555555555555555,0.006989,1,0,5,0,1,1,0,0,0
170755,-0.8125,-0.4,-0.5882352941176471,-0.4,-0.0012857142857142856,-0.6728769836099748,-0.25,0.5,0.08987222222222223,0,0,9,1,6,1,0,0,0
170750,0.0,-0.7033333333333334,0.0,-0.4,-0.0012857142857142856,-0.5515543163874196,-0.125,0.25,0.23407865168539327,0,0,9,1,8,1,0,0,0
170749,0.0625,2.0,-0.23529411764705882,0.1,-0.0012857142857142856,-0.008677072204705902,-0.75,0.625,0.046296666666666667,1,1,9,0,4,0,0,0,0
170748,0.375,1.0,2.0588235294117645,2.1,-0.0012857142857142856,2.4884696563045576,0.0,0.5454545454545454,0.22916666666666666,1,0,4,0,5,1,0,0,0
170747,1.625,0.5333333333333333,1.7647058823529411,2.412,2.213,2.5014982932485603,-0.25,0.5056488549618321,0.3,0,1,9,1,3,0,0,0,0
170745,-1.0625,-0.3333333333333333,0.0,0.23,-0.0012857142857142856,0.4596242541105349,0.0,0.565,0.298195,1,1,7,0,8,1,0,0,0
170743,-0.25,0.5,1.0457058823529413,0.6,2.0701428571428573,-0.2513745211975924,0.375,0.28693306807965263,0.07189555555555555,0,1,9,1,8,1,0,0,0
170742,0.25,-0.3333333333333333,0.058823529411764705,-0.2,2.1415714285714285,-0.13174557677775753,0.25,0.19444444444444445,0.18472,0,0,9,0,5,0,0,0,0
170741,-0.375,-0.5666666666666667,-0.8235294117647058,-0.4,-0.0012857142857142856,-0.6728769836099748,-2.0,0.8333333333333334,0.12443846153846154,1,0,7,1,8,1,0,0,0
170740,2.3125,2.6666666666666665,1.0,2.4,-0.0012857142857142856,1.6876254006305864,0.125,0.8918918918918919,0.09706000000000001,1,1,4,0,4,0,0,0,0
170739,-0.0625,-0.16666666666666666,-0.11764705882352941,0.72,0.034428571428571426,0.6644604841441488,0.125,0.8876712328767123,0.27,1,0,7,0,7,1,0,0,0
170738,0.125,0.5,0.29411764705882354,1.35,-0.0012857142857142856,1.3484639237043021,-3.0,0.9,0.20833333333333334,0,0,9,2,2,1,0,0,0
170730,0.125,-0.277,-0.6470588235294118,-0.4,0.6844285714285714,-0.6728769836099748,-1.5,0.36231884057971014,0.07458275703088982,0,0,9,2,7,1,0,0,0
170729,-0.1875,-0.5666666666666667,-0.11764705882352941,0.036,2.1644285714285716,-0.30531307814576447,-0.125,0.2822677925211098,0.23294615384615383,0,0,9,1,4,1,0,0,0
170728,0.0625,0.3333333333333333,-0.5882352941176471,-0.4,-0.0012857142857142856,-0.6728769836099748,-0.75,0.5,0.0404425,0,0,9,2,3,0,0,0,0
170724,-0.8125,-0.5726666666666667,-0.4117647058823529,-0.2,-0.0012857142857142856,-0.3343929958047789,0.125,0.5384615384615384,0.22751170046801875,1,0,7,0,7,1,0,0,0
